publication,title,price,image_urls,state,link,address,lat,lng,size,desc
14-06-2013,Apartamento T2,450 €,"http://images.imoguia.com/I/Classified/640x480/d1ed0e53-b76b-4a72-ba14-a549a6b0bc30.jpg,http://images.imoguia.com/I/Classified/640x480/9dc3d2b2-8c5e-4ed7-9c3a-5f757395ffbb.jpg,http://images.imoguia.com/I/Classified/640x480/a3feebd8-3927-4f35-8288-ffc9cb27af51.jpg,http://images.imoguia.com/I/Classified/640x480/b1933ddb-dc38-4f3e-8b7b-0d5728bf5d7d.jpg,http://images.imoguia.com/I/Classified/640x480/f7a371af-739d-4701-9898-14db5102d735.jpg,http://images.imoguia.com/I/Classified/640x480/7f1cdcae-f599-4f98-b839-76231859b0d0.jpg,http://images.imoguia.com/I/Classified/640x480/7129111c-5567-43ba-bb92-fb4cc5554198.jpg,http://images.imoguia.com/I/Classified/640x480/f5f49443-c1db-479d-bf7b-63b8420e5e81.jpg,http://images.imoguia.com/I/Classified/640x480/4dd10f55-5e46-4136-870d-0a492aecd188.jpg,http://images.imoguia.com/I/Classified/640x480/2765a549-8d0e-41fd-902b-bc2566597137.jpg,http://images.imoguia.com/I/Classified/640x480/59e84e81-51b0-4e43-9b74-9c325754be34.jpg,http://images.imoguia.com/I/Classified/640x480/1b74c5b3-b797-4134-9261-0f55d23a5554.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Beato-Bairro-Madre-Deus-tem.Estacionamento,Cozinha-Equipada-70f85e9b-a05a-4fb7-b0cd-be4d19c59e79.html?pn=2","Bairro Madre Deus - Beato, Lisboa",38.723029,-9.115381,T2," Casa com sol todo o dia e vista desafogada. Localizada em zona pacata com comércio local e de fácil estacionamento. Cozinha equipada com frigorifico, fogão e esquentador que podem sair se assim entender. Apartamento usado mas renovado e em bom estado de conservação. "
14-06-2013,"Apartamento T2, Ref: 3313",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54081164.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081165.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081166.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081167.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081168.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081169.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081170.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081171.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081172.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081173.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081174.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081175.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081176.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081177.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081178.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081179.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081180.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081181.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081182.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081183.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54081184.jpg",Usado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Sao-Joao-Praca-Paiva-Couceiro-tem.Transportes-publicos,Cozinha-Equipada-c623b578-a884-4083-aa08-0b443b85ad11.html?pn=2","Praça Paiva Couceiro - São João, Lisboa",38.7311176,-9.1279055,T2," Área de 60m², 2º andar sem elevador, com possibilidade de alguma mobília. Cozinha equipada com fogão, exaustor novo, esquentar, frigorífico e máquina de lavar roupa. ,WC completo com janela. ,1 quarto com janela e 1 quarto interior. ,Próximo a transportes públicos a 5 minutos da Praça Paiva Couceiro e a 800m da Estação de Metro Arroios. ,Para mais informações contate-nos através: 939984842 - 218125854. www.house2main.com "
14-06-2013,Apartamento T2,400 €,"http://images.imoguia.com/I/Classified/640x480/38c54f5d-4c68-45eb-a505-d39b6e20b230.jpg,http://images.imoguia.com/I/Classified/640x480/5fa5282e-f0c4-4ea2-b5e8-6ff9cab175da.jpg,http://images.imoguia.com/I/Classified/640x480/57c93d98-d4f1-439e-8d5e-bed54488ca64.jpg,http://images.imoguia.com/I/Classified/640x480/0698f664-57bd-4c38-949a-22b75317ad5a.jpg,http://images.imoguia.com/I/Classified/640x480/faf09272-23ac-4124-bed0-633c319668d0.jpg,http://images.imoguia.com/I/Classified/640x480/cae28452-9bd1-4740-bab6-68bc932c88a3.jpg,http://images.imoguia.com/I/Classified/640x480/8f79d26e-b191-44af-a217-640a1125fee1.jpg,http://images.imoguia.com/I/Classified/640x480/937843b7-6ade-4497-a120-d6e16fb4960d.jpg",Usado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Alcantara-Alto-de-Santo-Amaro-tem.Varandas,Varanda-9059c05c-5641-4eef-b713-0556557bca23.html?pn=2","Alto de Santo Amaro - Alcântara, Lisboa",38.7027228,-9.1846772,T2," Apartamento sem mobília ou qualquer equipamento na cozinha, pavimentado em soalho em bom estado e situa-se num 3º andar sem elevador. Dispõe de 2 quartos bem iluminados pelas varandas de 4 e 5 m2 correspondentes, uma sala interior aconchegante, um hall espaçoso com acesso a uma das varandas, um corredor largo, um WC com chuveiro e uma cozinha em bom estado. Está localizado em zona sossegada com autocarro e elétrico à porta e Pingo Doce e mercado da Boa Hora a 5 minutos.,Divisões:,Casa de Banho,Com chuveiro, com janela 4 m²,Corredor,Pavimentado com soalho 6 m²,Cozinha,Sem equipamento 8 m²,Hall,Pavimentado com soalho, com acessoa a uma das varandas 8 m²,Quarto,Pavimentado com soalho, com varanda de 5 m2 16 m²,Quarto,Pavimentado com soalho, com varanda de 4 m2 10 m²,Sala Comum "
09-06-2013,Apartamento T2,375 €,"http://images.imoguia.com/I/Classified/640x480/1fd917a3-e927-4ce1-89ac-b69f361d82e6.jpg,http://images.imoguia.com/I/Classified/640x480/2b30fc51-a8e0-4151-92ae-f5c2e400e9b9.jpg,http://images.imoguia.com/I/Classified/640x480/b40f4e79-9006-44e8-8764-168b4feaba1a.jpg,http://images.imoguia.com/I/Classified/640x480/4a817652-30e8-452b-afa0-101cca7bcf82.jpg,http://images.imoguia.com/I/Classified/640x480/f22ba5fd-ded9-4883-b0bf-d25ce28bc128.jpg,http://images.imoguia.com/I/Classified/640x480/cec1f925-99ad-4f39-9705-79da0dc5c602.jpg,http://images.imoguia.com/I/Classified/640x480/16744575-2534-4a43-a74e-11220856c99d.jpg,http://images.imoguia.com/I/Classified/640x480/2c49efe8-4973-4e65-b65b-60ea2fbd2347.jpg,http://images.imoguia.com/I/Classified/640x480/99dffcce-3e14-4684-a4be-8fe2ddd8fce6.jpg,http://images.imoguia.com/I/Classified/640x480/2f39f806-d658-4085-ba7b-78f5d0ff14b5.jpg,http://images.imoguia.com/I/Classified/640x480/b86614e9-2a35-40fc-9dce-72df87a1541a.jpg,http://images.imoguia.com/I/Classified/640x480/5543385b-0444-4e1b-92f6-e73097a5e949.jpg,http://images.imoguia.com/I/Classified/640x480/178a5158-6275-4cd6-9713-c4f7715bed4a.jpg,http://images.imoguia.com/I/Classified/640x480/1aac9956-5f26-4179-b4de-d3d6ace680f7.jpg,http://images.imoguia.com/I/Classified/640x480/7628096a-17a3-4314-8c27-eb076ae7b3bc.jpg,http://images.imoguia.com/I/Classified/640x480/eb12c69f-3910-4809-a5d0-4c8bd73647de.jpg,http://images.imoguia.com/I/Classified/640x480/2b1afcb2-60d4-4220-80ad-44907533f469.jpg,http://images.imoguia.com/I/Classified/640x480/ae18c41f-f98c-4786-8b3d-05975dbdef4d.jpg",Recuperado,http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Beato-Picheleira-tem.Marquise-b55492ff-b4cf-436f-b7c7-8e144a5f516b.html?pn=3,"Picheleira - Beato, Lisboa",38.7381131,-9.1216292,T2," ***AO PROPRIO***, Lisboa T2 + marquise com 60m2 na zona da Olaias, Morada: Calçada do Carrascal N 151 2 DT , A 200m do mercado da Picheleira, Cozinha totalmente equipada, Composto por 3 assoalhadas + marquise, Sala:15m2 - Quarto interior:8m2 - Quarto:12m2 - Marquise:8m2 , Totalmente remodelado em Janeiro 2013., Prédio e imovel em mto bom estado de conservação. , Imóvel com muita luz , DISPONIVEL A PARTIR DE 5 DE JUNHO 2013 , ***NAO SE ATENDE AGENCIAS*** "
14-06-2013,Apartamento T2,450 €,"http://images.imoguia.com/I/Classified/640x480/31bf7a1e-dc77-4129-96ff-ae58479674d2.jpg,http://images.imoguia.com/I/Classified/640x480/070f5b08-6d21-4e89-b055-eaaccfcb2a80.jpg,http://images.imoguia.com/I/Classified/640x480/321641fe-2443-44cb-8d80-7897e1e3c96b.jpg,http://images.imoguia.com/I/Classified/640x480/ee21297f-a34c-4d07-bd2b-5f5c2d91ef5b.jpg,http://images.imoguia.com/I/Classified/640x480/91d9533c-fa9e-40a3-977a-ddad5ae593cc.jpg,http://images.imoguia.com/I/Classified/640x480/7bc646a2-6540-4f82-bf64-81a5c1e072e7.jpg,http://images.imoguia.com/I/Classified/640x480/f317e483-1531-4251-a6e1-51945e054005.jpg,http://images.imoguia.com/I/Classified/640x480/53d8d173-445a-4eda-a106-4658e7c9fc7b.jpg,http://images.imoguia.com/I/Classified/640x480/13e182f1-537d-445c-a2f7-10c3ec5cb930.jpg",Usado,http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Alcantara-Centro-f72bfb4e-3572-4bb0-9014-6f95b42bc886.html?pn=2,"Centro - Alcântara, Lisboa",38.7010015,-9.1825855,T2," Apartamento num 2º andar sem elevador, pavimentado em soalho, com janelas dos dois lados da casa, a Este e a Oeste. A casa é composta por uma sala de 16 m2 com janelas, um quarto interior com 8 m2 com acesso pela sala e corredor, um quarto de 11 m2 e janela com um closet de 2 m2, cozinha com 7 m2 com janela e esquentador e uma despensa com 2 m2. A casa está situada na zona nobre de Alcântara, numa rua principal, com muito comércio e serviços, assim como de fácil acesso a transportes, nomeadamente Carris e elétricos. Fica também a 5 minutos de carro das principais artérias lisboetas.,Divisões:,Casa de Banho,Com banheira 3 m²,Closet,No quarto principal 2 m²,Corredor,Pavimentado em soalho de madeira 5 m²,Cozinha,Só com esquentador 7 m²,Despensa,Sem prateleiras 2 m²,Quarto,Pavimentado com soalho, com janela, com closet 11 m²,Quarto,Interior, pavimentado com soalho, com acesso pela sala e corredor 8 m²,Sala de Estar,Pavimentada em soalho, com janelas, com acesso ao quarto interior 16 m²"
08-06-2013,"Apartamento T1, Ref: MDS-29",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54029538.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029539.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029540.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029541.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029542.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029543.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029544.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029545.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54029546.jpg",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Sao-Domingos-de-Benfica-Praca-de-Espanha-tem.Comercio,Centro-da-cidade,Hospital-c5ef8593-3823-4ed4-b313-ea8517a391dc.html?pn=3","Praça de Espanha - São Domingos de Benfica, Lisboa",38.737671,-9.158451,T1," Valor Negociável.,Refº MDS-29: Apartamento T1 muito bem localizado, centro da cidade de Lisboa, praça de Espanha. Perto de Hospital, Universidades, Metro e comércio. É composto por uma sala de estar com cerca de 30m2, com Kitchenette equipada (5m2). Quarto com roupeiro (9m2) e uma casa de banho completa com banheira (5m2). Sem móveis.,4º piso em prédio com elevador e porteira. Para mais informações contacte (+351) 96 430 08 38. "
11-06-2013,"Apartamento T2, Ref: AR201/3916",420 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54039958.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54039959.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54039960.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54039961.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54039962.jpg",Usado,"http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Socorro-Martim-Moniz-tem.Comercio,Transportes-publicos,Cozinha-Equipada-290bc333-37b2-469b-b2d5-5e0244a39ed5.html?pn=3","Martim Moniz - Socorro, Lisboa",38.716812,-9.135749,T2," Apartamento T2, luminoso renovado, com cozinha equipada com placa vitrocerâmica, cilindro, micro-ondas, máquina de lavar roupa e frigorífico. Tem uma Sala com 13 m2 e 2 quartos com 10 e 11 cada, mobiliados e um WC. Está localizado num Largo de acesso limitado a moradores inserido numa zona histórica muito calma. A 5 minutos a pé do centro, com ótimos transportes públicos (autocarro, metro, elétrico, comboio) e comércio local. Para aceder a mais fotos deste e outros imóveis visite-nos em www.abra.com.pt "
14-06-2013,Apartamento T1,450 €,"http://images.imoguia.com/I/Classified/640x480/f89cac43-d699-4f89-bbfb-b24972c50803.jpg,http://images.imoguia.com/I/Classified/640x480/2603f2bc-8158-4483-a7b1-e61fa2677345.jpg,http://images.imoguia.com/I/Classified/640x480/4ac15533-e094-423b-8ee0-fbec53a2e406.jpg,http://images.imoguia.com/I/Classified/640x480/9b32c972-d3da-4237-9426-8415c14ca3a0.jpg,http://images.imoguia.com/I/Classified/640x480/3cd1ebb4-36da-4fd3-a775-2d6a712d4ae6.jpg,http://images.imoguia.com/I/Classified/640x480/84815103-b1b3-49f4-a75a-277673180db1.jpg,http://images.imoguia.com/I/Classified/640x480/2747656b-9766-4c5e-ae7c-956446b2befa.jpg,http://images.imoguia.com/I/Classified/640x480/be3110b9-8e88-476d-864a-21dedb142ecb.jpg",Novo,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Beato-Olaias-tem.Mobilado,Marquise-36ed76a8-4347-4afc-9afd-b3dd379f4025.html?pn=2","Olaias - Beato, Lisboa",38.738521,-9.12175,T1," Arrendo T1 novo a estrear, cozinha totalmente equipada, totalmente mobilado, marquise, a 5 minutos a pé da linha vermelha do metro(Olaias) e centro comercial, transportes e comércio a porta. Fazemos contrato e passamos recibo. Atenção o apartamento nas fotos nao se encontra mobilado mas iremos mobilar.Possibilidade de dividir o apartamento entre estudantes ou jovens trabalhadores. "
11-06-2013,"Apartamento T1, Ref: APA_3401",350 €,"http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f0.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f1.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f2.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f3.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f4.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f5.JPG,http://images.egorealestate.com/640x480/3b630500-0000-0500-0000-00000039b8f6.JPG",Usado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Sao-Joao-Alto-de-Sao-Joao-perto.Policia,Transportes-Publicos,Hospital,Centro-da-Cidade,Escola-tem.Terraco,Estacionamento-a18ded38-d2b2-11e2-a8af-000c29fedca9.html?pn=3","Alto de São João - São João, Lisboa",38.7290018,-9.1222946,T1," T1 a precisar de obras totais e colocação de agua quente. Optima oportunidade com uma renda baixa e um terraço encantador com cerca de 40m2. 1º andar sem elevador, facilidade de estacionamento e perto de transportes. Para mais informações contacte 218939090 "
12-06-2013,"Apartamento T1, Ref: 1454A",420 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54051874.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051878.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051879.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051880.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051881.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051882.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54051883.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Nossa-Senhora-de-Fatima-Bairro-Santos-tem.Terraco,Cozinha-Equipada-97d396da-7bed-43b7-b6de-d7b6c1d43017.html?pn=3","Bairro Santos - Nossa Senhora de Fátima, Lisboa",38.745094,-9.156808,T1," Apartamento T1, composto por sala, cozinha equipada, quarto e casa de banho. Tem terraço. Visite-nos em www.cidadepratica.com e solicite informações e/ou marcação de visita para 213142739 ou 912581739. "
12-06-2013,Apartamento T2,380 €,"http://images.imoguia.com/I/Classified/640x480/30aa23ef-0828-47f5-8b57-58d0c529b948.jpg,http://images.imoguia.com/I/Classified/640x480/a95e15cb-021d-4c05-8b1a-2cc592af757f.jpg,http://images.imoguia.com/I/Classified/640x480/e841c3e6-f17c-45b3-8c35-06552e3be672.jpg,http://images.imoguia.com/I/Classified/640x480/59325cea-770f-4fa0-9594-290f3caad1c6.jpg,http://images.imoguia.com/I/Classified/640x480/8abc48fa-f618-4830-8c67-5fb0dd78f199.jpg,http://images.imoguia.com/I/Classified/640x480/8d329e95-8744-4d8b-b1a6-d49336020425.jpg,http://images.imoguia.com/I/Classified/640x480/a591c58b-777e-4ae4-9ace-46d1d69a7b78.jpg,http://images.imoguia.com/I/Classified/640x480/8f90781d-a332-4033-bab7-95c08f00ec05.jpg,http://images.imoguia.com/I/Classified/640x480/f7f78a1d-f436-4ca3-9cfa-bc1f5b5d7cde.jpg,http://images.imoguia.com/I/Classified/640x480/6b5d019f-2140-4c99-a35b-1435a0e6a291.jpg,http://images.imoguia.com/I/Classified/640x480/a8a1092c-e8a2-4f24-986d-95229bad6aef.jpg,http://images.imoguia.com/I/Classified/640x480/52202f87-2e2b-475f-ae36-9490cc17e123.jpg",Recuperado,http://casa.sapo.pt/Apartamento-T2-Alugar-Lisboa-Campolide-59264bde-ce7d-4f18-a42e-57574afb9862.html?pn=3,"Campolide, Lisboa",38.738111,-9.1637039,T2," ***AO PRÓPRIO**** , T2 Campolide 60m2 em Águas Furtadas , Situado no Bairro da Calçada dos Mestres , Ao lado da Rua de Campolide e 5 min Universidade Nova de Lisboa e muito Próximo EIXO N-S, Morada: Rua Soares dos Reis N 18 3 Andar , Sem elevador. 1 Andar por piso. , Imóvel com muita luz. Vista parcial do aqueducto. , Sem equipamento de cozinha, Sala:16m2 Quarto:14m2 Quarto: 12m2 Cozinha:10m2 WC: 4m2, ***NÃO SE ATENDE AGENCIAS**** "
11-06-2013,"Apartamento T0, Ref: 000772",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54045583.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045585.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045587.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045589.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045590.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045593.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54045597.jpg",Usado,http://casa.sapo.pt/Apartamento-T0-Alugar-Lisboa-Anjos-Anjos-tem.Mobilado-61a00633-65f6-4f03-9dd5-a1faaf24eede.html?pn=3,"Anjos - Anjos, Lisboa",38.726614,-9.135025,T0," Anjos perto Banco Portugal e do Hosp. Dª Estefânea apartamento T0 (estúdio) mobilado, equipado por 450€. Trata 964849792,Outras opções disponiveis em http://www.matrizalfacinha.pt/,Siga-nos no facebook, aqui terá uma visão da Lisboa antiga e o que a actual tem para oferecer. "
07-06-2013,"Apartamento T1, Ref: RF494",450 €,"http://imagens.casa.sapo.pt/imoveis/640x480/54011449.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011452.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011455.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011458.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011461.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011463.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011465.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011468.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011470.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011472.jpg,http://imagens.casa.sapo.pt/imoveis/640x480/54011475.jpg",Usado,http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Anjos-Bairro-das-Colonias-tem.Comercio-39458b5e-dee6-4f54-aed4-58335ec4df82.html?pn=3,"Bairro das Colónias - Anjos, Lisboa",38.7978096,-9.3734709,T1," DISPONIVEL A PARTIR DE DIA 1 DE AGOSTO!! Apartamento localizado em zona calma, perto de transportes e comércio de rua. Óptimo estado de conservação. Cozinha totalmente equipada. Marque já a sua visita 91 489 50 62 / 21 093 82 67. Visite este e outros imóveis em www.liskasas.com "
12-06-2013,Apartamento T1,450 €,"http://images.imoguia.com/I/Classified/640x480/8c5287cf-e0f3-42a8-bfdc-2703f8b99e9e.jpg,http://images.imoguia.com/I/Classified/640x480/f3fdea42-097f-46af-ad1f-c3430cabca29.jpg,http://images.imoguia.com/I/Classified/640x480/840cb2b1-6632-4476-b5e0-38da5f38e5df.jpg,http://images.imoguia.com/I/Classified/640x480/01c63f2d-bfd7-41aa-9a0e-7378f047817a.jpg,http://images.imoguia.com/I/Classified/640x480/9290602d-4c6f-452e-9cff-f12424276606.jpg,http://images.imoguia.com/I/Classified/640x480/858722cb-d0d7-455d-8af3-bb356740f612.jpg,http://images.imoguia.com/I/Classified/640x480/5dfaed2c-e401-423a-8e2b-de624de6692b.jpg,http://images.imoguia.com/I/Classified/640x480/98fb42da-ae2e-4eb7-b23d-e96ad61146de.jpg,http://images.imoguia.com/I/Classified/640x480/a7fa7b44-291e-42a5-9300-e0398d3f9a98.jpg,http://images.imoguia.com/I/Classified/640x480/c78b1e6a-2089-45df-8658-be54d3528278.jpg,http://images.imoguia.com/I/Classified/640x480/ba7701f4-eb77-4a0b-9af2-3d1c0baa6ec3.jpg,http://images.imoguia.com/I/Classified/640x480/b1bd3f67-3529-40b1-903c-f061054b7485.jpg,http://images.imoguia.com/I/Classified/640x480/7fec3340-f29b-43c2-b2f2-80a66a7d256f.jpg,http://images.imoguia.com/I/Classified/640x480/fd30cc6a-fec5-466c-b4ad-a38e18ec8b7f.jpg",Recuperado,"http://casa.sapo.pt/Apartamento-T1-Alugar-Lisboa-Sao-Jorge-de-Arroios-Almirante-Reis-tem.Hospital,Mobilado,Hall-de-Entrada,Marquise-173f6477-06e6-4636-8ab1-88a3991acf88.html?pn=3","Almirante Reis - São Jorge de Arroios, Lisboa",38.7310565,-9.134238,T1," T1 em excelente estado de conservação. ,Obras de acabamentos com cerca de 1 ano. ,Tem uma sala com 20 m2; kitchenette completamente equipada; ,Não fica mobilado.,um quarto c/ 15 m2 com roupeiro; marquise comum à sala e quarto; um WC e Hall de entrada com 5 m2. ,Paralelo à Av. Almirante Reis para nascente-este. A zona é muito tranquila. Muito próximo da Academia Militar, Hospital Dona Estefânia, Rua Pascoal de Melo. Comércio de rua. Metro. Autocarros. ,E.S. "
12-06-2013,Apartamento T0,380 €,"http://images.imoguia.com/I/Classified/640x480/ece3b215-30a1-405c-8ec9-2a99fb50d29d.jpg,http://images.imoguia.com/I/Classified/640x480/8e3be521-b1bc-4be4-9f17-8300d958a28c.jpg,http://images.imoguia.com/I/Classified/640x480/b586d58c-a40a-46ec-8cef-0e9c4695cb41.jpg,http://images.imoguia.com/I/Classified/640x480/bbb61339-0baa-41f2-9329-d58da266c1c0.jpg,http://images.imoguia.com/I/Classified/640x480/209c40c2-0a32-49fa-8afe-49c84e6bcb2d.jpg",Recuperado,http://casa.sapo.pt/Apartamento-T0-Alugar-Lisboa-Madalena-BAIXA-tem.Mobilado-93cb95cc-d496-4ec0-b00a-5f0ac9a05adf.html?pn=3,"BAIXA - Madalena, Lisboa",38.710672,-9.139091,T0," T0 na Madalena.,Mobilado e equipado.,Muito acolhedor.,Internet incluída.,S.S. "
